Episode,ClassId,SurvivalTime,DamageTaken,AvgDistance,IsWin,SkillId,CastCount,HitCount,TotalDamage,ChargeAttempt,ChargeSuccess,CcAttempt,CcSuccess
1,0,31.94,210.00,4.85,0,3,6,0,0.00,6,5,6,0
1,0,31.94,210.00,4.85,0,6,5,1,50.00,5,5,5,1
1,0,31.94,210.00,4.85,0,2,11,1,10.00,0,0,0,0
1,0,31.94,210.00,4.85,0,1,27,2,40.00,0,0,0,0
1,1,31.92,100.00,4.85,1,12,3,2,120.00,3,3,3,2
1,1,31.92,100.00,4.85,1,8,6,0,0.00,0,0,0,0
1,1,31.92,100.00,4.85,1,9,5,0,0.00,5,5,5,0
1,1,31.92,100.00,4.85,1,7,17,6,30.00,0,0,0,0
2,0,29.72,95.00,3.79,1,1,28,3,60.00,0,0,0,0
2,0,29.72,95.00,3.79,1,6,4,2,100.00,4,4,4,2
2,0,29.72,95.00,3.79,1,3,6,0,0.00,6,6,6,0
2,0,29.72,95.00,3.79,1,2,11,2,20.00,0,0,0,0
2,1,29.72,200.00,3.79,0,12,2,1,60.00,2,1,2,1
2,1,29.72,200.00,3.79,0,7,17,7,35.00,0,0,0,0
2,1,29.72,200.00,3.79,0,8,6,0,0.00,0,0,0,0
2,1,29.72,200.00,3.79,0,9,6,0,0.00,6,6,6,0
3,0,31.58,135.00,3.88,1,6,5,2,100.00,5,5,5,2
3,0,31.58,135.00,3.88,1,1,30,2,40.00,0,0,0,0
3,0,31.58,135.00,3.88,1,3,6,0,0.00,6,6,6,0
3,0,31.58,135.00,3.88,1,2,10,2,20.00,0,0,0,0
3,1,31.58,210.00,3.88,0,7,19,9,45.00,0,0,0,0
3,1,31.58,210.00,3.88,0,12,3,1,60.00,3,1,3,1
3,1,31.58,210.00,3.88,0,8,6,0,0.00,0,0,0,0
3,1,31.58,210.00,3.88,0,9,6,1,30.00,6,5,6,1
4,0,43.98,205.00,8.25,0,2,14,0,0.00,0,0,0,0
4,0,43.98,205.00,8.25,0,6,6,0,0.00,6,6,6,0
4,0,43.98,205.00,8.25,0,3,9,0,0.00,9,9,9,0
4,0,43.98,205.00,8.25,0,1,38,0,0.00,0,0,0,0
4,1,43.98,80.00,8.25,1,7,28,1,5.00,0,0,0,0
4,1,43.98,80.00,8.25,1,8,9,0,0.00,0,0,0,0
4,1,43.98,80.00,8.25,1,12,3,2,120.00,3,3,3,2
4,1,43.98,80.00,8.25,1,9,8,0,0.00,8,8,8,0
5,0,33.98,210.00,5.18,0,6,5,2,100.00,5,5,5,2
5,0,33.98,210.00,5.18,0,3,6,0,0.00,6,6,6,0
5,0,33.98,210.00,5.18,0,1,31,2,40.00,0,0,0,0
5,0,33.98,210.00,5.18,0,2,12,1,10.00,0,0,0,0
5,1,33.96,150.00,5.19,1,12,3,2,120.00,3,2,3,2
5,1,33.96,150.00,5.19,1,9,7,1,30.00,7,7,7,1
5,1,33.96,150.00,5.19,1,8,6,0,0.00,0,0,0,0
5,1,33.96,150.00,5.19,1,7,18,6,30.00,0,0,0,0
6,0,35.14,230.00,4.91,0,1,33,2,40.00,0,0,0,0
6,0,35.14,230.00,4.91,0,6,5,2,100.00,5,5,5,2
6,0,35.14,230.00,4.91,0,3,7,1,30.00,7,7,7,1
6,0,35.14,230.00,4.91,0,2,11,0,0.00,0,0,0,0
6,1,35.12,170.00,4.91,1,8,7,0,0.00,0,0,0,0
6,1,35.12,170.00,4.91,1,7,21,10,50.00,0,0,0,0
6,1,35.12,170.00,4.91,1,9,7,0,0.00,7,6,7,0
6,1,35.12,170.00,4.91,1,12,3,2,120.00,3,3,3,2
7,0,18.42,35.00,3.66,1,3,4,1,30.00,4,4,4,1
7,0,18.42,35.00,3.66,1,6,3,2,100.00,3,3,3,2
7,0,18.42,35.00,3.66,1,1,20,2,40.00,0,0,0,0
7,0,18.42,35.00,3.66,1,2,6,1,10.00,0,0,0,0
7,1,18.42,200.00,3.66,0,8,4,0,0.00,0,0,0,0
7,1,18.42,200.00,3.66,0,7,13,7,35.00,0,0,0,0
7,1,18.42,200.00,3.66,0,9,4,0,0.00,4,4,4,0
7,1,18.42,200.00,3.66,0,12,2,0,0.00,2,1,2,0
8,0,38.72,190.00,4.85,1,6,5,2,100.00,5,4,5,2
8,0,38.72,190.00,4.85,1,3,7,1,30.00,7,7,7,1
8,0,38.72,190.00,4.85,1,2,14,1,10.00,0,0,0,0
8,0,38.72,190.00,4.85,1,1,43,2,40.00,0,0,0,0
8,1,38.72,200.00,4.85,0,8,7,0,0.00,0,0,0,0
8,1,38.72,200.00,4.85,0,7,26,8,40.00,0,0,0,0
8,1,38.72,200.00,4.85,0,9,7,1,30.00,7,6,7,1
8,1,38.72,200.00,4.85,0,12,3,2,120.00,3,2,3,2
9,0,16.70,70.00,3.15,1,1,17,4,80.00,0,0,0,0
9,0,16.70,70.00,3.15,1,2,6,2,20.00,0,0,0,0
9,0,16.70,70.00,3.15,1,3,4,1,30.00,4,4,4,1
9,0,16.70,70.00,3.15,1,6,3,1,50.00,3,3,3,1
9,1,16.70,230.00,3.15,0,12,2,0,0.00,2,0,2,0
9,1,16.70,230.00,3.15,0,8,3,0,0.00,0,0,0,0
9,1,16.70,230.00,3.15,0,7,9,8,40.00,0,0,0,0
9,1,16.70,230.00,3.15,0,9,3,1,30.00,3,3,3,1
10,0,17.16,105.00,2.99,1,6,3,2,100.00,3,3,3,2
10,0,17.16,105.00,2.99,1,2,6,1,10.00,0,0,0,0
10,0,17.16,105.00,2.99,1,1,16,4,80.00,0,0,0,0
10,0,17.16,105.00,2.99,1,3,4,0,0.00,4,4,4,0
10,1,17.16,220.00,2.99,0,7,11,9,45.00,0,0,0,0
10,1,17.16,220.00,2.99,0,9,4,0,0.00,4,3,4,0
10,1,17.16,220.00,2.99,0,12,2,1,60.00,2,1,2,1
10,1,17.16,220.00,2.99,0,8,3,0,0.00,0,0,0,0
11,0,37.52,150.00,4.89,1,3,7,1,30.00,7,7,7,1
11,0,37.52,150.00,4.89,1,1,35,2,40.00,0,0,0,0
11,0,37.52,150.00,4.89,1,6,5,2,100.00,5,5,5,2
11,0,37.52,150.00,4.89,1,2,14,2,20.00,0,0,0,0
11,1,37.52,200.00,4.89,0,8,7,0,0.00,0,0,0,0
11,1,37.52,200.00,4.89,0,9,7,0,0.00,7,7,7,0
11,1,37.52,200.00,4.89,0,7,21,6,30.00,0,0,0,0
11,1,37.52,200.00,4.89,0,12,3,2,120.00,3,2,3,2
12,0,16.02,35.00,2.73,1,6,3,2,100.00,3,3,3,2
12,0,16.02,35.00,2.73,1,1,17,3,60.00,0,0,0,0
12,0,16.02,35.00,2.73,1,3,3,0,0.00,3,3,3,0
12,0,16.02,35.00,2.73,1,2,5,2,20.00,0,0,0,0
12,1,16.02,200.00,2.73,0,7,10,7,35.00,0,0,0,0
12,1,16.02,200.00,2.73,0,8,3,0,0.00,0,0,0,0
12,1,16.02,200.00,2.73,0,9,3,0,0.00,3,3,3,0
12,1,16.02,200.00,2.73,0,12,2,0,0.00,2,1,2,0
13,0,43.06,200.00,7.34,0,6,6,1,50.00,6,6,6,1
13,0,43.06,200.00,7.34,0,3,8,1,30.00,8,8,8,1
13,0,43.06,200.00,7.34,0,1,37,0,0.00,0,0,0,0
13,0,43.06,200.00,7.34,0,2,14,1,10.00,0,0,0,0
13,1,43.06,150.00,7.34,1,12,3,2,120.00,3,3,3,2
13,1,43.06,150.00,7.34,1,7,30,3,15.00,0,0,0,0
13,1,43.06,150.00,7.34,1,8,8,0,0.00,0,0,0,0
13,1,43.06,150.00,7.34,1,9,8,0,0.00,8,8,8,0
14,0,33.24,215.00,6.35,0,2,12,0,0.00,0,0,0,0
14,0,33.24,215.00,6.35,0,3,6,0,0.00,6,6,6,0
14,0,33.24,215.00,6.35,0,1,33,0,0.00,0,0,0,0
14,0,33.24,215.00,6.35,0,6,5,0,0.00,5,5,5,0
14,1,33.22,0.00,6.36,1,8,6,0,0.00,0,0,0,0
14,1,33.22,0.00,6.36,1,9,6,0,0.00,6,6,6,0
14,1,33.22,0.00,6.36,1,7,22,7,35.00,0,0,0,0
14,1,33.22,0.00,6.36,1,12,3,2,120.00,3,3,3,2
15,0,37.92,200.00,5.76,0,3,7,0,0.00,7,7,7,0
15,0,37.92,200.00,5.76,0,1,40,1,20.00,0,0,0,0
15,0,37.92,200.00,5.76,0,6,5,1,50.00,5,5,5,1
15,0,37.92,200.00,5.76,0,2,13,0,0.00,0,0,0,0
15,1,37.92,70.00,5.76,1,8,7,0,0.00,0,0,0,0
15,1,37.92,70.00,5.76,1,9,7,1,30.00,7,7,7,1
15,1,37.92,70.00,5.76,1,7,23,9,45.00,0,0,0,0
15,1,37.92,70.00,5.76,1,12,3,2,120.00,3,3,3,2
16,0,33.84,200.00,6.64,0,6,5,1,50.00,5,5,5,1
16,0,33.84,200.00,6.64,0,1,29,0,0.00,0,0,0,0
16,0,33.84,200.00,6.64,0,2,12,1,10.00,0,0,0,0
16,0,33.84,200.00,6.64,0,3,7,0,0.00,7,6,7,0
16,1,33.82,60.00,6.64,1,8,6,0,0.00,0,0,0,0
16,1,33.82,60.00,6.64,1,7,21,4,20.00,0,0,0,0
16,1,33.82,60.00,6.64,1,9,6,0,0.00,6,6,6,0
16,1,33.82,60.00,6.64,1,12,3,2,120.00,3,3,3,2
17,0,42.12,200.00,5.86,0,6,6,1,50.00,6,6,6,1
17,0,42.12,200.00,5.86,0,1,39,2,40.00,0,0,0,0
17,0,42.12,200.00,5.86,0,2,15,1,10.00,0,0,0,0
17,0,42.12,200.00,5.86,0,3,8,0,0.00,8,8,8,0
17,1,42.12,140.00,5.86,1,9,8,0,0.00,8,8,8,0
17,1,42.12,140.00,5.86,1,12,3,2,120.00,3,3,3,2
17,1,42.12,140.00,5.86,1,7,26,7,35.00,0,0,0,0
17,1,42.12,140.00,5.86,1,8,8,0,0.00,0,0,0,0
18,0,40.98,205.00,5.78,0,1,38,0,0.00,0,0,0,0
18,0,40.98,205.00,5.78,0,2,15,2,20.00,0,0,0,0
18,0,40.98,205.00,5.78,0,3,8,0,0.00,8,7,8,0
18,0,40.98,205.00,5.78,0,6,5,1,50.00,5,4,5,1
18,1,40.98,90.00,5.78,1,7,23,7,35.00,0,0,0,0
18,1,40.98,90.00,5.78,1,12,3,2,120.00,3,3,3,2
18,1,40.98,90.00,5.78,1,9,7,1,30.00,7,7,7,1
18,1,40.98,90.00,5.78,1,8,7,0,0.00,0,0,0,0
19,0,33.64,220.00,4.02,0,6,5,2,100.00,5,5,5,2
19,0,33.64,220.00,4.02,0,3,7,0,0.00,7,7,7,0
19,0,33.64,220.00,4.02,0,2,12,4,40.00,0,0,0,0
19,0,33.64,220.00,4.02,0,1,27,2,40.00,0,0,0,0
19,1,33.62,180.00,4.02,1,12,3,1,60.00,3,2,3,1
19,1,33.62,180.00,4.02,1,9,6,1,30.00,6,6,6,1
19,1,33.62,180.00,4.02,1,8,6,0,0.00,0,0,0,0
19,1,33.62,180.00,4.02,1,7,20,14,70.00,0,0,0,0
20,0,40.98,200.00,7.42,0,6,6,0,0.00,6,6,6,0
20,0,40.98,200.00,7.42,0,2,12,0,0.00,0,0,0,0
20,0,40.98,200.00,7.42,0,3,8,0,0.00,8,8,8,0
20,0,40.98,200.00,7.42,0,1,36,0,0.00,0,0,0,0
20,1,40.98,20.00,7.42,1,12,3,3,180.00,3,3,3,3
20,1,40.98,20.00,7.42,1,9,8,0,0.00,8,8,8,0
20,1,40.98,20.00,7.42,1,8,8,0,0.00,0,0,0,0
20,1,40.98,20.00,7.42,1,7,27,0,0.00,0,0,0,0
21,0,25.18,200.00,5.23,0,2,8,1,10.00,0,0,0,0
21,0,25.18,200.00,5.23,0,3,5,0,0.00,5,5,5,0
21,0,25.18,200.00,5.23,0,6,4,2,100.00,4,4,4,2
21,0,25.18,200.00,5.23,0,1,21,1,20.00,0,0,0,0
21,1,25.16,130.00,5.24,1,12,2,2,120.00,2,2,2,2
21,1,25.16,130.00,5.24,1,8,5,0,0.00,0,0,0,0
21,1,25.16,130.00,5.24,1,7,17,10,50.00,0,0,0,0
21,1,25.16,130.00,5.24,1,9,5,0,0.00,5,5,5,0
22,0,31.62,175.00,4.13,1,3,6,1,30.00,6,6,6,1
22,0,31.62,175.00,4.13,1,6,5,3,150.00,5,5,5,3
22,0,31.62,175.00,4.13,1,1,31,0,0.00,0,0,0,0
22,0,31.62,175.00,4.13,1,2,11,0,0.00,0,0,0,0
22,1,31.62,200.00,4.13,0,9,6,0,0.00,6,6,6,0
22,1,31.62,200.00,4.13,0,8,6,0,0.00,0,0,0,0
22,1,31.62,200.00,4.13,0,7,19,11,55.00,0,0,0,0
22,1,31.62,200.00,4.13,0,12,2,2,120.00,2,2,2,2
23,0,39.42,200.00,8.12,0,1,38,0,0.00,0,0,0,0
23,0,39.42,200.00,8.12,0,6,6,1,50.00,6,6,6,1
23,0,39.42,200.00,8.12,0,3,8,1,30.00,8,7,8,1
23,0,39.42,200.00,8.12,0,2,12,0,0.00,0,0,0,0
23,1,39.42,80.00,8.12,1,9,7,0,0.00,7,7,7,0
23,1,39.42,80.00,8.12,1,8,7,0,0.00,0,0,0,0
23,1,39.42,80.00,8.12,1,7,26,3,15.00,0,0,0,0
23,1,39.42,80.00,8.12,1,12,3,3,180.00,3,3,3,3
24,0,42.98,200.00,6.43,0,1,40,0,0.00,0,0,0,0
24,0,42.98,200.00,6.43,0,2,15,0,0.00,0,0,0,0
24,0,42.98,200.00,6.43,0,3,8,1,30.00,8,8,8,1
24,0,42.98,200.00,6.43,0,6,5,0,0.00,5,5,5,0
24,1,42.98,90.00,6.43,1,12,3,2,120.00,3,3,3,2
24,1,42.98,90.00,6.43,1,8,8,0,0.00,0,0,0,0
24,1,42.98,90.00,6.43,1,7,26,4,20.00,0,0,0,0
24,1,42.98,90.00,6.43,1,9,8,0,0.00,8,8,8,0
25,0,16.24,65.00,2.30,1,1,14,2,40.00,0,0,0,0
25,0,16.24,65.00,2.30,1,2,6,2,20.00,0,0,0,0
25,0,16.24,65.00,2.30,1,6,2,2,100.00,2,2,2,2
25,0,16.24,65.00,2.30,1,3,3,1,30.00,3,3,3,1
25,1,16.24,200.00,2.30,0,9,3,1,30.00,3,3,3,1
25,1,16.24,200.00,2.30,0,12,2,0,0.00,2,0,2,0
25,1,16.24,200.00,2.30,0,7,8,7,35.00,0,0,0,0
25,1,16.24,200.00,2.30,0,8,3,0,0.00,0,0,0,0
26,0,41.98,205.00,5.83,0,2,14,0,0.00,0,0,0,0
26,0,41.98,205.00,5.83,0,3,8,0,0.00,8,8,8,0
26,0,41.98,205.00,5.83,0,6,6,1,50.00,6,5,6,1
26,0,41.98,205.00,5.83,0,1,41,0,0.00,0,0,0,0
26,1,41.98,90.00,5.83,1,12,3,2,120.00,3,2,3,2
26,1,41.98,90.00,5.83,1,8,7,0,0.00,0,0,0,0
26,1,41.98,90.00,5.83,1,7,31,9,45.00,0,0,0,0
26,1,41.98,90.00,5.83,1,9,8,0,0.00,8,8,8,0
27,0,41.98,200.00,5.69,0,2,15,2,20.00,0,0,0,0
27,0,41.98,200.00,5.69,0,1,42,2,40.00,0,0,0,0
27,0,41.98,200.00,5.69,0,3,8,0,0.00,8,8,8,0
27,0,41.98,200.00,5.69,0,6,6,2,100.00,6,6,6,2
27,1,41.98,200.00,5.69,0,9,8,0,0.00,8,8,8,0
27,1,41.98,200.00,5.69,0,8,8,0,0.00,0,0,0,0
27,1,41.98,200.00,5.69,0,12,3,2,120.00,3,2,3,2
27,1,41.98,200.00,5.69,0,7,25,8,40.00,0,0,0,0
28,0,39.70,160.00,6.00,1,1,36,5,100.00,0,0,0,0
28,0,39.70,160.00,6.00,1,6,6,1,50.00,6,6,6,1
28,0,39.70,160.00,6.00,1,3,7,0,0.00,7,7,7,0
28,0,39.70,160.00,6.00,1,2,14,1,10.00,0,0,0,0
28,1,39.70,210.00,6.00,0,8,8,0,0.00,0,0,0,0
28,1,39.70,210.00,6.00,0,7,24,8,40.00,0,0,0,0
28,1,39.70,210.00,6.00,0,12,3,2,120.00,3,2,3,2
28,1,39.70,210.00,6.00,0,9,7,0,0.00,7,7,7,0
29,0,42.98,205.00,5.56,0,3,8,0,0.00,8,8,8,0
29,0,42.98,205.00,5.56,0,2,15,1,10.00,0,0,0,0
29,0,42.98,205.00,5.56,0,6,6,1,50.00,6,6,6,1
29,0,42.98,205.00,5.56,0,1,41,0,0.00,0,0,0,0
29,1,42.98,120.00,5.56,1,7,25,5,25.00,0,0,0,0
29,1,42.98,120.00,5.56,1,12,3,2,120.00,3,2,3,2
29,1,42.98,120.00,5.56,1,8,8,0,0.00,0,0,0,0
29,1,42.98,120.00,5.56,1,9,8,0,0.00,8,8,8,0
30,0,25.62,140.00,3.10,1,6,4,2,100.00,4,4,4,2
30,0,25.62,140.00,3.10,1,2,9,1,10.00,0,0,0,0
30,0,25.62,140.00,3.10,1,3,5,1,30.00,5,5,5,1
30,0,25.62,140.00,3.10,1,1,22,2,40.00,0,0,0,0
30,1,25.62,200.00,3.10,0,8,5,0,0.00,0,0,0,0
30,1,25.62,200.00,3.10,0,12,2,1,60.00,2,1,2,1
30,1,25.62,200.00,3.10,0,9,5,1,30.00,5,4,5,1
30,1,25.62,200.00,3.10,0,7,16,10,50.00,0,0,0,0
31,0,23.72,85.00,4.48,1,1,26,1,20.00,0,0,0,0
31,0,23.72,85.00,4.48,1,6,4,2,100.00,4,4,4,2
31,0,23.72,85.00,4.48,1,3,4,1,30.00,4,4,4,1
31,0,23.72,85.00,4.48,1,2,7,2,20.00,0,0,0,0
31,1,23.72,220.00,4.48,0,8,5,0,0.00,0,0,0,0
31,1,23.72,220.00,4.48,0,12,2,1,60.00,2,1,2,1
31,1,23.72,220.00,4.48,0,7,13,5,25.00,0,0,0,0
31,1,23.72,220.00,4.48,0,9,4,0,0.00,4,4,4,0
32,0,34.78,200.00,7.25,0,3,7,0,0.00,7,6,7,0
32,0,34.78,200.00,7.25,0,6,5,0,0.00,5,5,5,0
32,0,34.78,200.00,7.25,0,2,12,0,0.00,0,0,0,0
32,0,34.78,200.00,7.25,0,1,34,0,0.00,0,0,0,0
32,1,34.78,0.00,7.25,1,12,3,3,180.00,3,3,3,3
32,1,34.78,0.00,7.25,1,8,7,0,0.00,0,0,0,0
32,1,34.78,0.00,7.25,1,7,22,3,15.00,0,0,0,0
32,1,34.78,0.00,7.25,1,9,6,0,0.00,6,6,6,0
33,0,16.60,40.00,2.53,1,6,3,1,50.00,3,3,3,1
33,0,16.60,40.00,2.53,1,1,21,4,80.00,0,0,0,0
33,0,16.60,40.00,2.53,1,3,3,1,30.00,3,3,3,1
33,0,16.60,40.00,2.53,1,2,6,3,30.00,0,0,0,0
33,1,16.60,240.00,2.53,0,7,9,8,40.00,0,0,0,0
33,1,16.60,240.00,2.53,0,9,3,0,0.00,3,2,3,0
33,1,16.60,240.00,2.53,0,8,3,0,0.00,0,0,0,0
33,1,16.60,240.00,2.53,0,12,2,0,0.00,2,1,2,0
34,0,40.98,120.00,5.07,1,3,8,0,0.00,8,8,8,0
34,0,40.98,120.00,5.07,1,6,6,2,100.00,6,6,6,2
34,0,40.98,120.00,5.07,1,1,41,3,60.00,0,0,0,0
34,0,40.98,120.00,5.07,1,2,15,2,20.00,0,0,0,0
34,1,40.98,200.00,5.07,0,9,8,0,0.00,8,8,8,0
34,1,40.98,200.00,5.07,0,12,3,1,60.00,3,2,3,1
34,1,40.98,200.00,5.07,0,8,7,0,0.00,0,0,0,0
34,1,40.98,200.00,5.07,0,7,26,8,40.00,0,0,0,0
35,0,23.62,115.00,3.85,1,1,23,2,40.00,0,0,0,0
35,0,23.62,115.00,3.85,1,3,5,1,30.00,5,5,5,1
35,0,23.62,115.00,3.85,1,6,4,2,100.00,4,4,4,2
35,0,23.62,115.00,3.85,1,2,7,1,10.00,0,0,0,0
35,1,23.62,230.00,3.85,0,8,4,0,0.00,0,0,0,0
35,1,23.62,230.00,3.85,0,9,5,0,0.00,5,5,5,0
35,1,23.62,230.00,3.85,0,12,2,1,60.00,2,1,2,1
35,1,23.62,230.00,3.85,0,7,14,11,55.00,0,0,0,0
36,0,32.94,205.00,6.03,0,2,11,1,10.00,0,0,0,0
36,0,32.94,205.00,6.03,0,1,32,1,20.00,0,0,0,0
36,0,32.94,205.00,6.03,0,6,5,1,50.00,5,5,5,1
36,0,32.94,205.00,6.03,0,3,6,0,0.00,6,6,6,0
36,1,32.92,80.00,6.03,1,8,6,0,0.00,0,0,0,0
36,1,32.92,80.00,6.03,1,12,3,2,120.00,3,3,3,2
36,1,32.92,80.00,6.03,1,9,6,0,0.00,6,6,6,0
36,1,32.92,80.00,6.03,1,7,16,5,25.00,0,0,0,0
37,0,34.04,225.00,5.28,0,1,33,1,20.00,0,0,0,0
37,0,34.04,225.00,5.28,0,6,5,2,100.00,5,5,5,2
37,0,34.04,225.00,5.28,0,3,6,0,0.00,6,6,6,0
37,0,34.04,225.00,5.28,0,2,11,2,20.00,0,0,0,0
37,1,34.02,140.00,5.28,1,8,7,0,0.00,0,0,0,0
37,1,34.02,140.00,5.28,1,12,3,2,120.00,3,3,3,2
37,1,34.02,140.00,5.28,1,7,21,9,45.00,0,0,0,0
37,1,34.02,140.00,5.28,1,9,6,0,0.00,6,5,6,0
38,0,41.98,205.00,6.00,0,1,37,1,20.00,0,0,0,0
38,0,41.98,205.00,6.00,0,2,16,1,10.00,0,0,0,0
38,0,41.98,205.00,6.00,0,6,6,1,50.00,6,5,6,1
38,0,41.98,205.00,6.00,0,3,8,1,30.00,8,8,8,1
38,1,41.98,150.00,6.00,1,12,3,2,120.00,3,3,3,2
38,1,41.98,150.00,6.00,1,7,27,9,45.00,0,0,0,0
38,1,41.98,150.00,6.00,1,8,7,0,0.00,0,0,0,0
38,1,41.98,150.00,6.00,1,9,7,0,0.00,7,7,7,0
39,0,28.72,100.00,3.98,1,1,34,4,80.00,0,0,0,0
39,0,28.72,100.00,3.98,1,2,11,1,10.00,0,0,0,0
39,0,28.72,100.00,3.98,1,3,6,0,0.00,6,6,6,0
39,0,28.72,100.00,3.98,1,6,4,2,100.00,4,4,4,2
39,1,28.72,200.00,3.98,0,7,20,8,40.00,0,0,0,0
39,1,28.72,200.00,3.98,0,9,6,0,0.00,6,6,6,0
39,1,28.72,200.00,3.98,0,8,6,0,0.00,0,0,0,0
39,1,28.72,200.00,3.98,0,12,2,1,60.00,2,1,2,1
40,0,43.48,200.00,5.36,0,6,6,1,50.00,6,6,6,1
40,0,43.48,200.00,5.36,0,1,44,0,0.00,0,0,0,0
40,0,43.48,200.00,5.36,0,3,9,1,30.00,9,9,9,1
40,0,43.48,200.00,5.36,0,2,15,0,0.00,0,0,0,0
40,1,43.48,150.00,5.36,1,12,3,1,60.00,3,2,3,1
40,1,43.48,150.00,5.36,1,7,30,8,40.00,0,0,0,0
40,1,43.48,150.00,5.36,1,9,8,1,30.00,8,8,8,1
40,1,43.48,150.00,5.36,1,8,8,0,0.00,0,0,0,0
41,0,43.98,205.00,7.09,0,1,42,0,0.00,0,0,0,0
41,0,43.98,205.00,7.09,0,6,6,0,0.00,6,6,6,0
41,0,43.98,205.00,7.09,0,3,8,0,0.00,8,8,8,0
41,0,43.98,205.00,7.09,0,2,16,0,0.00,0,0,0,0
41,1,43.98,80.00,7.09,1,9,8,0,0.00,8,8,8,0
41,1,43.98,80.00,7.09,1,8,8,0,0.00,0,0,0,0
41,1,43.98,80.00,7.09,1,7,28,1,5.00,0,0,0,0
41,1,43.98,80.00,7.09,1,12,3,2,120.00,3,3,3,2
42,0,41.98,200.00,5.78,0,3,8,0,0.00,8,8,8,0
42,0,41.98,200.00,5.78,0,6,6,0,0.00,6,6,6,0
42,0,41.98,200.00,5.78,0,1,44,1,20.00,0,0,0,0
42,0,41.98,200.00,5.78,0,2,14,0,0.00,0,0,0,0
42,1,41.98,60.00,5.78,1,12,3,2,120.00,3,3,3,2
42,1,41.98,60.00,5.78,1,9,8,0,0.00,8,8,8,0
42,1,41.98,60.00,5.78,1,8,8,0,0.00,0,0,0,0
42,1,41.98,60.00,5.78,1,7,26,8,40.00,0,0,0,0
43,0,43.48,200.00,7.04,0,1,47,0,0.00,0,0,0,0
43,0,43.48,200.00,7.04,0,2,14,0,0.00,0,0,0,0
43,0,43.48,200.00,7.04,0,3,8,0,0.00,8,8,8,0
43,0,43.48,200.00,7.04,0,6,6,0,0.00,6,6,6,0
43,1,43.48,70.00,7.04,1,7,28,2,10.00,0,0,0,0
43,1,43.48,70.00,7.04,1,9,8,0,0.00,8,8,8,0
43,1,43.48,70.00,7.04,1,8,9,0,0.00,0,0,0,0
43,1,43.48,70.00,7.04,1,12,3,2,120.00,3,3,3,2
44,0,25.12,130.00,4.01,1,6,4,2,100.00,4,4,4,2
44,0,25.12,130.00,4.01,1,3,5,0,0.00,5,5,5,0
44,0,25.12,130.00,4.01,1,2,9,3,30.00,0,0,0,0
44,0,25.12,130.00,4.01,1,1,22,3,60.00,0,0,0,0
44,1,25.12,200.00,4.01,0,9,5,1,30.00,5,5,5,1
44,1,25.12,200.00,4.01,0,12,2,1,60.00,2,1,2,1
44,1,25.12,200.00,4.01,0,7,14,8,40.00,0,0,0,0
44,1,25.12,200.00,4.01,0,8,5,0,0.00,0,0,0,0
45,0,10.82,30.00,2.57,1,3,3,1,30.00,3,3,3,1
45,0,10.82,30.00,2.57,1,1,9,3,60.00,0,0,0,0
45,0,10.82,30.00,2.57,1,2,4,0,0.00,0,0,0,0
45,0,10.82,30.00,2.57,1,6,2,2,100.00,2,2,2,2
45,1,10.82,200.00,2.57,0,8,2,0,0.00,0,0,0,0
45,1,10.82,200.00,2.57,0,9,2,0,0.00,2,2,2,0
45,1,10.82,200.00,2.57,0,12,1,0,0.00,1,0,1,0
45,1,10.82,200.00,2.57,0,7,6,6,30.00,0,0,0,0
46,0,40.48,205.00,5.05,0,6,5,1,50.00,5,5,5,1
46,0,40.48,205.00,5.05,0,2,14,2,20.00,0,0,0,0
46,0,40.48,205.00,5.05,0,1,43,3,60.00,0,0,0,0
46,0,40.48,205.00,5.05,0,3,7,2,60.00,7,7,7,2
46,1,40.48,200.00,5.05,1,12,3,2,120.00,3,2,3,2
46,1,40.48,200.00,5.05,1,9,7,1,30.00,7,7,7,1
46,1,40.48,200.00,5.05,1,8,8,0,0.00,0,0,0,0
46,1,40.48,200.00,5.05,1,7,23,9,45.00,0,0,0,0
47,0,35.82,200.00,6.65,0,6,5,0,0.00,5,3,5,0
47,0,35.82,200.00,6.65,0,1,33,0,0.00,0,0,0,0
47,0,35.82,200.00,6.65,0,2,11,0,0.00,0,0,0,0
47,0,35.82,200.00,6.65,0,3,7,0,0.00,7,7,7,0
47,1,35.82,0.00,6.65,1,9,7,0,0.00,7,7,7,0
47,1,35.82,0.00,6.65,1,12,3,3,180.00,3,3,3,3
47,1,35.82,0.00,6.65,1,8,7,0,0.00,0,0,0,0
47,1,35.82,0.00,6.65,1,7,23,3,15.00,0,0,0,0
48,0,43.48,200.00,4.96,0,3,9,0,0.00,9,9,9,0
48,0,43.48,200.00,4.96,0,2,16,1,10.00,0,0,0,0
48,0,43.48,200.00,4.96,0,6,6,1,50.00,6,6,6,1
48,0,43.48,200.00,4.96,0,1,41,2,40.00,0,0,0,0
48,1,43.48,170.00,4.96,1,7,31,8,40.00,0,0,0,0
48,1,43.48,170.00,4.96,1,9,8,1,30.00,8,8,8,1
48,1,43.48,170.00,4.96,1,12,3,1,60.00,3,2,3,1
48,1,43.48,170.00,4.96,1,8,8,0,0.00,0,0,0,0
49,0,20.06,105.00,2.71,1,6,3,2,100.00,3,3,3,2
49,0,20.06,105.00,2.71,1,1,20,3,60.00,0,0,0,0
